Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,target
11.86,Low Sugar,0.027,Dairy,169.84,OUT004,Medium,Tier 2,Supermarket Type2,17,3741.18
14.86,Low Sugar,0.031,Canned,190.16,OUT001,High,Tier 2,Supermarket Type1,39,4833.74
11.16,No Sugar,0.099,Household,176.02,OUT004,Medium,Tier 2,Supermarket Type2,17,3709.97
14.98,Low Sugar,0.021,Frozen Foods,159.73,OUT003,Medium,Tier 1,Departmental Store,27,4239.51
13.92,Low Sugar,0.013,Frozen Foods,175.56,OUT003,Medium,Tier 1,Departmental Store,27,4323.92
15.07,Low Sugar,0.082,Frozen Foods,167.61,OUT003,Medium,Tier 1,Departmental Store,27,4420.9
11.92,Low Sugar,0.053,Fruits and Vegetables,138.27,OUT004,Medium,Tier 2,Supermarket Type2,17,3109.47
11.48,Low Sugar,0.121,Fruits and Vegetables,135.07,OUT004,Medium,Tier 2,Supermarket Type2,17,2943.18
13.19,Regular,0.104,Starchy Foods,143.69,OUT004,Medium,Tier 2,Supermarket Type2,17,3506.0
12.04,Regular,0.132,Canned,135.04,OUT004,Medium,Tier 2,Supermarket Type2,17,3068.91
12.1,Regular,0.006,Frozen Foods,108.13,OUT004,Medium,Tier 2,Supermarket Type2,17,2533.09
10.02,Regular,0.026,Frozen Foods,115.99,OUT002,Small,Tier 3,Food Mart,28,2222.25
13.91,No Sugar,0.12,Health and Hygiene,128.0,OUT004,Medium,Tier 2,Supermarket Type2,17,3348.83
14.63,Regular,0.112,Fruits and Vegetables,191.61,OUT001,High,Tier 2,Supermarket Type1,39,4812.87
17.34,No Sugar,0.076,Health and Hygiene,229.58,OUT003,Medium,Tier 1,Departmental Store,27,6201.6
12.02,No Sugar,0.026,Health and Hygiene,186.55,OUT001,High,Tier 2,Supermarket Type1,39,4119.53
10.78,Low Sugar,0.053,Fruits and Vegetables,193.54,OUT004,Medium,Tier 2,Supermarket Type2,17,3981.89
10.35,Regular,0.017,Fruits and Vegetables,95.05,OUT002,Small,Tier 3,Food Mart,28,1869.49
12.28,Low Sugar,0.021,Fruits and Vegetables,143.51,OUT004,Medium,Tier 2,Supermarket Type2,17,3297.26
15.24,Low Sugar,0.099,Canned,188.53,OUT001,High,Tier 2,Supermarket Type1,39,4886.53
15.46,Low Sugar,0.021,Fruits and Vegetables,191.51,OUT003,Medium,Tier 1,Departmental Store,27,4997.66
12.15,Low Sugar,0.04,Meat,160.78,OUT004,Medium,Tier 2,Supermarket Type2,17,3619.87
16.33,Regular,0.057,Snack Foods,177.97,OUT003,Medium,Tier 1,Departmental Store,27,4916.45
15.1,No Sugar,0.142,Household,211.63,OUT003,Medium,Tier 1,Departmental Store,27,5327.77
14.94,Low Sugar,0.057,Fruits and Vegetables,181.81,OUT001,High,Tier 2,Supermarket Type1,39,4682.06
12.63,Regular,0.015,Frozen Foods,180.84,OUT001,High,Tier 2,Supermarket Type1,39,4139.88
12.52,No Sugar,0.052,Household,141.3,OUT004,Medium,Tier 2,Supermarket Type2,17,3306.31
14.57,Regular,0.143,Frozen Foods,196.26,OUT001,High,Tier 2,Supermarket Type1,39,4893.46
14.73,Regular,0.069,Dairy,157.99,OUT001,High,Tier 2,Supermarket Type1,39,4146.36
13.67,Low Sugar,0.069,Canned,136.91,OUT004,Medium,Tier 2,Supermarket Type2,17,3476.08
11.04,Low Sugar,0.128,Soft Drinks,149.87,OUT004,Medium,Tier 2,Supermarket Type2,17,3146.18
12.77,No Sugar,0.021,Health and Hygiene,215.52,OUT001,High,Tier 2,Supermarket Type1,39,4880.15
11.53,Regular,0.083,Frozen Foods,158.53,OUT004,Medium,Tier 2,Supermarket Type2,17,3435.06
13.17,Regular,0.034,Fruits and Vegetables,122.91,OUT004,Medium,Tier 2,Supermarket Type2,17,3077.27
13.29,Low Sugar,0.06,Snack Foods,112.89,OUT004,Medium,Tier 2,Supermarket Type2,17,2898.97
12.46,Low Sugar,0.017,Hard Drinks,106.03,OUT004,Medium,Tier 2,Supermarket Type2,17,2550.85
10.94,Regular,0.131,Fruits and Vegetables,148.75,OUT004,Medium,Tier 2,Supermarket Type2,17,3101.04
15.76,Regular,0.128,Soft Drinks,177.51,OUT001,High,Tier 2,Supermarket Type1,39,4779.23
9.5,Regular,0.11,Fruits and Vegetables,96.12,OUT002,Small,Tier 3,Food Mart,28,1699.26
12.31,Regular,0.125,Dairy,190.94,OUT003,Medium,Tier 1,Departmental Store,27,4274.42
16.21,Low Sugar,0.056,Snack Foods,129.8,OUT004,Medium,Tier 2,Supermarket Type2,17,3905.4
13.37,No Sugar,0.09,Others,181.22,OUT003,Medium,Tier 1,Departmental Store,27,4315.16
12.75,Regular,0.028,Meat,136.17,OUT004,Medium,Tier 2,Supermarket Type2,17,3252.6
12.35,Regular,0.005,Canned,157.91,OUT004,Medium,Tier 2,Supermarket Type2,17,4345.5
6.44,Low Sugar,0.007,Dairy,79.33,OUT002,Small,Tier 3,Food Mart,28,1323.04
6.37,Low Sugar,0.085,Frozen Foods,64.71,OUT002,Small,Tier 3,Food Mart,28,350.0
10.72,Regular,0.083,Fruits and Vegetables,119.55,OUT001,High,Tier 2,Supermarket Type1,39,2453.7
8.77,Low Sugar,0.164,Baking Goods,122.41,OUT002,Small,Tier 3,Food Mart,28,2071.93
13.74,Regular,0.078,Frozen Foods,124.69,OUT004,Medium,Tier 2,Supermarket Type2,17,3242.71
9.66,Low Sugar,0.027,Fruits and Vegetables,157.15,OUT004,Medium,Tier 2,Supermarket Type2,17,2984.02
13.81,Low Sugar,0.011,Frozen Foods,173.28,OUT003,Medium,Tier 1,Departmental Store,27,4252.78
12.86,Low Sugar,0.174,Fruits and Vegetables,160.58,OUT004,Medium,Tier 2,Supermarket Type2,17,3777.87
11.35,Low Sugar,0.032,Fruits and Vegetables,118.98,OUT004,Medium,Tier 2,Supermarket Type2,17,2584.33
20.31,Low Sugar,0.131,Snack Foods,190.63,OUT003,Medium,Tier 1,Departmental Store,27,6075.11
9.24,No Sugar,0.03,Household,128.9,OUT001,High,Tier 2,Supermarket Type1,39,2311.73
11.8,No Sugar,0.046,Others,126.14,OUT002,Small,Tier 3,Food Mart,28,578.93
17.4,Low Sugar,0.021,Fruits and Vegetables,186.39,OUT003,Medium,Tier 1,Departmental Store,27,5332.56
16.63,Low Sugar,0.099,Breads,191.04,OUT003,Medium,Tier 1,Departmental Store,27,5252.45
12.53,Low Sugar,0.021,Fruits and Vegetables,138.42,OUT004,Medium,Tier 2,Supermarket Type2,17,3249.93
10.04,No Sugar,0.042,Household,119.11,OUT002,Small,Tier 3,Food Mart,28,2292.63
14.61,Low Sugar,0.026,Breads,141.85,OUT004,Medium,Tier 2,Supermarket Type2,17,3788.57
12.45,No Sugar,0.056,Household,83.69,OUT002,Small,Tier 3,Food Mart,28,2111.07
13.99,No Sugar,0.083,Health and Hygiene,145.92,OUT004,Medium,Tier 2,Supermarket Type2,17,3733.52
10.16,Low Sugar,0.109,Dairy,124.5,OUT001,High,Tier 2,Supermarket Type1,39,2428.39
12.69,Regular,0.049,Starchy Foods,167.51,OUT004,Medium,Tier 2,Supermarket Type2,17,3881.48
11.99,Regular,0.183,Frozen Foods,159.66,OUT004,Medium,Tier 2,Supermarket Type2,17,3562.91
13.87,Low Sugar,0.129,Snack Foods,142.63,OUT004,Medium,Tier 2,Supermarket Type2,17,3637.27
13.22,No Sugar,0.018,Others,142.85,OUT004,Medium,Tier 2,Supermarket Type2,17,3495.87
12.62,Low Sugar,0.049,Frozen Foods,119.51,OUT004,Medium,Tier 2,Supermarket Type2,17,2881.91
13.05,Low Sugar,0.027,Fruits and Vegetables,155.6,OUT004,Medium,Tier 2,Supermarket Type2,17,3718.89
17.68,Low Sugar,0.049,Baking Goods,152.4,OUT003,Medium,Tier 1,Departmental Store,27,4699.08
8.53,Low Sugar,0.088,Baking Goods,122.87,OUT002,Small,Tier 3,Food Mart,28,1918.06
14.11,Regular,0.044,Snack Foods,160.03,OUT001,High,Tier 2,Supermarket Type1,39,4048.68
15.73,Low Sugar,0.016,Frozen Foods,154.08,OUT003,Medium,Tier 1,Departmental Store,27,4291.93
11.83,Regular,0.123,Frozen Foods,130.51,OUT004,Medium,Tier 2,Supermarket Type2,17,4968.47
15.79,Regular,0.082,Starchy Foods,192.06,OUT003,Medium,Tier 1,Departmental Store,27,5084.36
12.98,Low Sugar,0.021,Meat,124.86,OUT004,Medium,Tier 2,Supermarket Type2,17,3073.1
12.95,Low Sugar,0.027,Baking Goods,168.21,OUT002,Small,Tier 3,Food Mart,28,860.61
9.63,No Sugar,0.121,Health and Hygiene,142.24,OUT004,Medium,Tier 2,Supermarket Type2,17,2671.29
16.36,No Sugar,0.077,Health and Hygiene,186.49,OUT003,Medium,Tier 1,Departmental Store,27,5097.31
10.54,Regular,0.04,Soft Drinks,111.83,OUT002,Small,Tier 3,Food Mart,28,2255.06
12.16,No Sugar,0.039,Household,124.07,OUT004,Medium,Tier 2,Supermarket Type2,17,2872.23
12.51,Regular,0.058,Soft Drinks,154.73,OUT004,Medium,Tier 2,Supermarket Type2,17,3579.68
8.9,No Sugar,0.076,Others,145.36,OUT004,Medium,Tier 2,Supermarket Type2,17,2571.72
10.35,Low Sugar,0.1,Snack Foods,130.27,OUT004,Medium,Tier 2,Supermarket Type2,17,2589.27
8.35,Regular,0.028,Dairy,84.27,OUT002,Small,Tier 3,Food Mart,28,1196.06
11.24,Low Sugar,0.128,Dairy,153.2,OUT004,Medium,Tier 2,Supermarket Type2,17,3259.92
11.65,Regular,0.084,Breakfast,169.04,OUT004,Medium,Tier 2,Supermarket Type2,17,3676.75
11.91,Low Sugar,0.096,Snack Foods,125.39,OUT004,Medium,Tier 2,Supermarket Type2,17,2842.55
12.78,Regular,0.05,Baking Goods,167.99,OUT004,Medium,Tier 2,Supermarket Type2,17,3911.7
10.19,Regular,0.113,Baking Goods,171.99,OUT004,Medium,Tier 2,Supermarket Type2,17,3407.4
10.88,No Sugar,0.052,Health and Hygiene,124.46,OUT004,Medium,Tier 2,Supermarket Type2,17,2591.06
13.75,Low Sugar,0.016,Fruits and Vegetables,172.22,OUT003,Medium,Tier 1,Departmental Store,27,4216.32
14.21,Low Sugar,0.078,Snack Foods,123.73,OUT004,Medium,Tier 2,Supermarket Type2,17,3328.86
15.13,Low Sugar,0.099,Meat,148.98,OUT001,High,Tier 2,Supermarket Type1,39,4914.05
10.24,Regular,0.059,Meat,115.23,OUT002,Small,Tier 3,Food Mart,28,2257.56
13.46,Regular,0.033,Baking Goods,129.62,OUT004,Medium,Tier 2,Supermarket Type2,17,3278.39
12.03,No Sugar,0.084,Household,127.16,OUT004,Medium,Tier 2,Supermarket Type2,17,2905.27
12.69,Low Sugar,0.025,Meat,128.45,OUT004,Medium,Tier 2,Supermarket Type2,17,3081.17
10.29,Low Sugar,0.121,Fruits and Vegetables,152.06,OUT004,Medium,Tier 2,Supermarket Type2,17,3023.14
10.15,Low Sugar,0.022,Fruits and Vegetables,108.61,OUT002,Small,Tier 3,Food Mart,28,2102.68
13.26,Low Sugar,0.037,Dairy,147.89,OUT004,Medium,Tier 2,Supermarket Type2,17,3607.36
11.35,Low Sugar,0.016,Fruits and Vegetables,171.34,OUT004,Medium,Tier 2,Supermarket Type2,17,3656.26
12.79,Regular,0.041,Fruits and Vegetables,168.13,OUT004,Medium,Tier 2,Supermarket Type2,17,3915.74
13.88,Low Sugar,0.036,Dairy,142.94,OUT004,Medium,Tier 2,Supermarket Type2,17,3646.58
12.21,Low Sugar,0.034,Baking Goods,133.22,OUT004,Medium,Tier 2,Supermarket Type2,17,3070.12
13.4,Regular,0.126,Breakfast,151.84,OUT004,Medium,Tier 2,Supermarket Type2,17,3720.6
11.67,Regular,0.107,Snack Foods,122.42,OUT004,Medium,Tier 2,Supermarket Type2,17,2727.11
14.05,Low Sugar,0.191,Snack Foods,130.02,OUT004,Medium,Tier 2,Supermarket Type2,17,3420.56
11.3,Low Sugar,0.029,Fruits and Vegetables,130.27,OUT004,Medium,Tier 2,Supermarket Type2,17,2803.51
14.34,Low Sugar,0.043,Snack Foods,192.42,OUT001,High,Tier 2,Supermarket Type1,39,4763.64
13.33,Regular,0.082,Dairy,135.39,OUT004,Medium,Tier 2,Supermarket Type2,17,3368.53
20.3,Low Sugar,0.081,Snack Foods,234.78,OUT003,Medium,Tier 1,Departmental Store,27,6977.43
8.99,Low Sugar,0.045,Hard Drinks,73.33,OUT002,Small,Tier 3,Food Mart,28,1116.94
13.82,Low Sugar,0.156,Frozen Foods,181.45,OUT003,Medium,Tier 1,Departmental Store,27,4421.66
14.38,Low Sugar,0.025,Dairy,184.71,OUT003,Medium,Tier 1,Departmental Store,27,5020.24
12.76,Regular,0.029,Canned,168.21,OUT004,Medium,Tier 2,Supermarket Type2,17,3911.6
14.53,Low Sugar,0.047,Meat,157.05,OUT001,High,Tier 2,Supermarket Type1,39,4082.12
12.32,Regular,0.053,Frozen Foods,173.75,OUT004,Medium,Tier 2,Supermarket Type2,17,3924.54
6.89,No Sugar,0.035,Household,117.48,OUT002,Small,Tier 3,Food Mart,28,1545.55
11.11,Regular,0.105,Snack Foods,134.32,OUT004,Medium,Tier 2,Supermarket Type2,17,2845.55
12.57,Low Sugar,0.052,Baking Goods,119.79,OUT004,Medium,Tier 2,Supermarket Type2,17,2876.45
12.28,Low Sugar,0.083,Dairy,194.11,OUT003,Medium,Tier 1,Departmental Store,27,4333.03
12.57,No Sugar,0.025,Household,110.3,OUT004,Medium,Tier 2,Supermarket Type2,17,2683.82
9.76,Regular,0.015,Snack Foods,139.5,OUT002,Small,Tier 3,Food Mart,28,1474.53
13.37,Low Sugar,0.045,Soft Drinks,127.97,OUT004,Medium,Tier 2,Supermarket Type2,17,3225.96
14.83,Low Sugar,0.147,Baking Goods,183.62,OUT001,High,Tier 2,Supermarket Type1,39,4693.97
11.85,Low Sugar,0.137,Breads,172.17,OUT004,Medium,Tier 2,Supermarket Type2,17,3787.16
12.52,No Sugar,0.041,Health and Hygiene,190.87,OUT003,Medium,Tier 1,Departmental Store,27,4320.6
12.5,Regular,0.214,Snack Foods,128.47,OUT004,Medium,Tier 2,Supermarket Type2,17,3039.56
15.98,Low Sugar,0.052,Canned,168.47,OUT001,High,Tier 2,Supermarket Type1,39,4643.63
10.56,Low Sugar,0.025,Snack Foods,161.71,OUT004,Medium,Tier 2,Supermarket Type2,17,3280.84
12.81,Low Sugar,0.025,Snack Foods,143.16,OUT004,Medium,Tier 2,Supermarket Type2,17,3410.04
13.66,Regular,0.035,Soft Drinks,122.04,OUT004,Medium,Tier 2,Supermarket Type2,17,3168.81
13.13,Regular,0.095,Snack Foods,116.75,OUT004,Medium,Tier 2,Supermarket Type2,17,2942.07
15.76,Regular,0.032,Canned,201.96,OUT003,Medium,Tier 1,Departmental Store,27,5278.9
18.12,Low Sugar,0.116,Dairy,210.29,OUT003,Medium,Tier 1,Departmental Store,27,5983.84
13.44,Regular,0.142,Soft Drinks,150.33,OUT004,Medium,Tier 2,Supermarket Type2,17,3699.68
10.88,Regular,0.031,Meat,138.9,OUT004,Medium,Tier 2,Supermarket Type2,17,2886.87
11.08,Low Sugar,0.013,Canned,132.08,OUT004,Medium,Tier 2,Supermarket Type2,17,2791.76
10.44,No Sugar,0.012,Health and Hygiene,141.51,OUT004,Medium,Tier 2,Supermarket Type2,17,2840.46
8.12,Regular,0.038,Meat,167.21,OUT004,Medium,Tier 2,Supermarket Type2,17,2842.08
16.66,Low Sugar,0.038,Baking Goods,162.77,OUT001,High,Tier 2,Supermarket Type1,39,4680.99
14.06,Low Sugar,0.053,Soft Drinks,169.1,OUT003,Medium,Tier 1,Departmental Store,27,4222.29
13.31,Low Sugar,0.077,Baking Goods,169.93,OUT001,High,Tier 2,Supermarket Type1,39,4070.89
11.91,No Sugar,0.052,Household,139.42,OUT004,Medium,Tier 2,Supermarket Type2,17,3130.11
8.2,Low Sugar,0.114,Canned,171.96,OUT004,Medium,Tier 2,Supermarket Type2,17,2957.91
13.64,Low Sugar,0.021,Seafood,163.72,OUT001,High,Tier 2,Supermarket Type1,39,4017.87
11.67,Low Sugar,0.075,Frozen Foods,77.24,OUT002,Small,Tier 3,Food Mart,28,1804.16
13.23,Low Sugar,0.037,Fruits and Vegetables,151.76,OUT004,Medium,Tier 2,Supermarket Type2,17,3681.34
13.42,Low Sugar,0.131,Fruits and Vegetables,136.64,OUT004,Medium,Tier 2,Supermarket Type2,17,3415.11
9.16,Low Sugar,0.016,Hard Drinks,97.23,OUT002,Small,Tier 3,Food Mart,28,1645.96
9.33,Regular,0.021,Baking Goods,141.68,OUT004,Medium,Tier 2,Supermarket Type2,17,2592.1
15.71,Regular,0.143,Soft Drinks,169.1,OUT001,High,Tier 2,Supermarket Type1,39,4594.73
14.2,Low Sugar,0.035,Fruits and Vegetables,170.12,OUT003,Medium,Tier 1,Departmental Store,27,4275.96
14.28,No Sugar,0.084,Health and Hygiene,148.82,OUT004,Medium,Tier 2,Supermarket Type2,17,3856.98
10.13,Regular,0.114,Meat,163.85,OUT004,Medium,Tier 2,Supermarket Type2,17,3227.91
12.21,No Sugar,0.048,Health and Hygiene,124.59,OUT004,Medium,Tier 2,Supermarket Type2,17,2894.65
12.65,Regular,0.064,Snack Foods,168.33,OUT004,Medium,Tier 2,Supermarket Type2,17,3887.86
11.45,No Sugar,0.076,Health and Hygiene,135.71,OUT004,Medium,Tier 2,Supermarket Type2,17,2950.97
12.97,Low Sugar,0.04,Dairy,165.45,OUT004,Medium,Tier 2,Supermarket Type2,17,3901.29
13.32,Regular,0.038,Baking Goods,104.58,OUT004,Medium,Tier 2,Supermarket Type2,17,2734.77
11.64,Low Sugar,0.019,Dairy,153.69,OUT004,Medium,Tier 2,Supermarket Type2,17,3361.36
12.85,Low Sugar,0.03,Canned,119.7,OUT004,Medium,Tier 2,Supermarket Type2,17,2939.15
12.43,Low Sugar,0.03,Fruits and Vegetables,137.89,OUT004,Medium,Tier 2,Supermarket Type2,17,3215.91
12.66,No Sugar,0.129,Health and Hygiene,136.52,OUT004,Medium,Tier 2,Supermarket Type2,17,3239.91
10.4,Regular,0.066,Canned,90.22,OUT002,Small,Tier 3,Food Mart,28,1782.06
10.39,Low Sugar,0.145,Seafood,128.78,OUT004,Medium,Tier 2,Supermarket Type2,17,2567.33
14.05,Low Sugar,0.026,Frozen Foods,148.45,OUT004,Medium,Tier 2,Supermarket Type2,17,3796.94
12.68,Regular,0.137,Canned,187.68,OUT003,Medium,Tier 1,Departmental Store,27,4291.28
14.63,Low Sugar,0.035,Snack Foods,179.0,OUT001,High,Tier 2,Supermarket Type1,39,4553.24
10.01,Regular,0.038,Fruits and Vegetables,103.43,OUT002,Small,Tier 3,Food Mart,28,1964.7
8.81,Low Sugar,0.157,Snack Foods,167.03,OUT004,Medium,Tier 2,Supermarket Type2,17,2993.9
12.24,Regular,0.088,Meat,192.26,OUT003,Medium,Tier 1,Departmental Store,27,4285.32
8.43,Low Sugar,0.124,Snack Foods,128.61,OUT002,Small,Tier 3,Food Mart,28,2122.69
10.92,Low Sugar,0.051,Canned,116.75,OUT001,High,Tier 2,Supermarket Type1,39,2442.72
12.54,Low Sugar,0.043,Snack Foods,160.15,OUT004,Medium,Tier 2,Supermarket Type2,17,3697.11
13.62,Regular,0.03,Fruits and Vegetables,172.98,OUT003,Medium,Tier 1,Departmental Store,27,5917.1
10.47,Regular,0.062,Canned,187.02,OUT004,Medium,Tier 2,Supermarket Type2,17,3778.9
10.67,Low Sugar,0.079,Canned,124.92,OUT004,Medium,Tier 2,Supermarket Type2,17,2552.85
10.38,Low Sugar,0.036,Fruits and Vegetables,116.66,OUT001,High,Tier 2,Supermarket Type1,39,2317.31
15.22,Regular,0.098,Frozen Foods,172.71,OUT001,High,Tier 2,Supermarket Type1,39,4558.1
13.15,Low Sugar,0.006,Breads,180.4,OUT003,Medium,Tier 1,Departmental Store,27,4247.72
13.23,Low Sugar,0.104,Dairy,137.7,OUT004,Medium,Tier 2,Supermarket Type2,17,3393.33
12.95,Regular,0.034,Canned,97.63,OUT004,Medium,Tier 2,Supermarket Type2,17,2509.43
11.11,Low Sugar,0.138,Baking Goods,152.91,OUT004,Medium,Tier 2,Supermarket Type2,17,3224.02
13.61,Low Sugar,0.097,Fruits and Vegetables,108.82,OUT004,Medium,Tier 2,Supermarket Type2,17,2887.11
12.56,Low Sugar,0.062,Frozen Foods,160.78,OUT004,Medium,Tier 2,Supermarket Type2,17,3713.65
15.47,Low Sugar,0.031,Dairy,160.95,OUT003,Medium,Tier 1,Departmental Store,27,4374.76
8.55,Low Sugar,0.092,Snack Foods,110.85,OUT002,Small,Tier 3,Food Mart,28,1786.19
8.0,Low Sugar,0.009,Fruits and Vegetables,105.61,OUT002,Small,Tier 3,Food Mart,28,1554.62
15.17,Low Sugar,0.018,Frozen Foods,194.87,OUT003,Medium,Tier 1,Departmental Store,27,5001.84
8.49,Regular,0.052,Baking Goods,108.7,OUT002,Small,Tier 3,Food Mart,28,1728.74
12.6,Regular,0.024,Fruits and Vegetables,144.95,OUT004,Medium,Tier 2,Supermarket Type2,17,3398.44
14.74,Low Sugar,0.098,Baking Goods,131.15,OUT004,Medium,Tier 2,Supermarket Type2,17,3599.97
14.4,Low Sugar,0.126,Dairy,147.1,OUT004,Medium,Tier 2,Supermarket Type2,17,3850.14
14.73,Low Sugar,0.039,Frozen Foods,131.62,OUT004,Medium,Tier 2,Supermarket Type2,17,3608.54
13.68,Low Sugar,0.022,Canned,169.62,OUT001,High,Tier 2,Supermarket Type1,39,4148.76
9.19,Regular,0.046,Meat,108.36,OUT002,Small,Tier 3,Food Mart,28,1879.58
14.37,Regular,0.039,Fruits and Vegetables,197.79,OUT001,High,Tier 2,Supermarket Type1,39,4880.47
11.99,Regular,0.162,Meat,133.62,OUT004,Medium,Tier 2,Supermarket Type2,17,3030.1
15.73,Low Sugar,0.031,Baking Goods,149.47,OUT001,High,Tier 2,Supermarket Type1,39,4199.64
12.46,Low Sugar,0.034,Baking Goods,155.39,OUT004,Medium,Tier 2,Supermarket Type2,17,3581.14
11.64,Low Sugar,0.05,Snack Foods,126.35,OUT004,Medium,Tier 2,Supermarket Type2,17,2801.59
8.53,Regular,0.079,Meat,183.03,OUT004,Medium,Tier 2,Supermarket Type2,17,3257.26
10.03,Low Sugar,0.064,Baking Goods,100.21,OUT002,Small,Tier 3,Food Mart,28,1902.55
13.94,Low Sugar,0.084,Snack Foods,153.75,OUT004,Medium,Tier 2,Supermarket Type2,17,3882.8
14.76,Low Sugar,0.253,Baking Goods,185.7,OUT001,High,Tier 2,Supermarket Type1,39,3754.43
7.42,Low Sugar,0.044,Soft Drinks,75.01,OUT002,Small,Tier 3,Food Mart,28,796.05
9.77,Regular,0.052,Meat,83.51,OUT002,Small,Tier 3,Food Mart,28,1501.03
8.34,Low Sugar,0.056,Canned,78.84,OUT001,High,Tier 2,Supermarket Type1,39,2753.6
15.17,Low Sugar,0.164,Meat,146.39,OUT001,High,Tier 2,Supermarket Type1,39,4009.52
14.26,Low Sugar,0.115,Baking Goods,160.09,OUT001,High,Tier 2,Supermarket Type1,39,4083.51
13.37,Low Sugar,0.036,Canned,149.82,OUT004,Medium,Tier 2,Supermarket Type2,17,3672.68
13.28,Regular,0.146,Meat,128.82,OUT004,Medium,Tier 2,Supermarket Type2,17,3223.45
10.73,Low Sugar,0.141,Frozen Foods,140.08,OUT004,Medium,Tier 2,Supermarket Type2,17,2876.41
13.46,Low Sugar,0.052,Dairy,151.55,OUT004,Medium,Tier 2,Supermarket Type2,17,3727.22
11.57,Regular,0.098,Fruits and Vegetables,186.72,OUT001,High,Tier 2,Supermarket Type1,39,4019.65
11.68,No Sugar,0.015,Household,163.8,OUT004,Medium,Tier 2,Supermarket Type2,17,3576.8
13.65,Low Sugar,0.09,Dairy,184.25,OUT003,Medium,Tier 1,Departmental Store,27,4440.59
9.02,Low Sugar,0.073,Frozen Foods,108.16,OUT002,Small,Tier 3,Food Mart,28,1835.96
14.14,Regular,0.022,Snack Foods,161.25,OUT001,High,Tier 2,Supermarket Type1,39,4079.39
15.21,Regular,0.03,Meat,164.1,OUT003,Medium,Tier 1,Departmental Store,27,4380.02
15.18,Regular,0.051,Soft Drinks,182.44,OUT001,High,Tier 2,Supermarket Type1,39,4748.93
8.18,Regular,0.065,Canned,110.71,OUT002,Small,Tier 3,Food Mart,28,1700.16
7.85,Low Sugar,0.017,Soft Drinks,78.26,OUT002,Small,Tier 3,Food Mart,28,960.36
11.97,Low Sugar,0.067,Hard Drinks,128.41,OUT004,Medium,Tier 2,Supermarket Type2,17,2918.9
17.16,Regular,0.036,Canned,167.49,OUT003,Medium,Tier 1,Departmental Store,27,4891.32
13.67,Low Sugar,0.119,Canned,164.43,OUT001,High,Tier 2,Supermarket Type1,39,4039.27
9.97,Regular,0.007,Fruits and Vegetables,119.92,OUT002,Small,Tier 3,Food Mart,28,2292.38
11.55,Low Sugar,0.017,Meat,129.91,OUT004,Medium,Tier 2,Supermarket Type2,17,2853.36
17.03,Regular,0.021,Dairy,141.13,OUT003,Medium,Tier 1,Departmental Store,27,4322.64
11.4,Regular,0.074,Snack Foods,127.87,OUT004,Medium,Tier 2,Supermarket Type2,17,2777.85
17.48,Low Sugar,0.12,Hard Drinks,213.86,OUT003,Medium,Tier 1,Departmental Store,27,5912.66
9.54,Low Sugar,0.144,Soft Drinks,136.84,OUT004,Medium,Tier 2,Supermarket Type2,17,2541.15
9.39,Low Sugar,0.157,Canned,75.32,OUT002,Small,Tier 3,Food Mart,28,1247.89
14.43,Low Sugar,0.012,Frozen Foods,147.86,OUT004,Medium,Tier 2,Supermarket Type2,17,3871.21
9.53,Regular,0.104,Meat,92.78,OUT002,Small,Tier 3,Food Mart,28,1637.89
11.44,Low Sugar,0.038,Breads,99.71,OUT002,Small,Tier 3,Food Mart,28,2211.86
15.94,No Sugar,0.067,Household,176.93,OUT001,High,Tier 2,Supermarket Type1,39,2455.65
17.11,Regular,0.163,Baking Goods,130.49,OUT001,High,Tier 2,Supermarket Type1,39,4122.51
11.18,Low Sugar,0.027,Soft Drinks,147.62,OUT004,Medium,Tier 2,Supermarket Type2,17,3133.03
9.72,Regular,0.065,Seafood,107.11,OUT002,Small,Tier 3,Food Mart,28,1973.29
16.06,Low Sugar,0.106,Hard Drinks,169.48,OUT001,High,Tier 2,Supermarket Type1,39,4682.36
12.05,Low Sugar,0.235,Fruits and Vegetables,105.32,OUT001,High,Tier 2,Supermarket Type1,39,2463.43
14.87,No Sugar,0.017,Others,157.82,OUT001,High,Tier 2,Supermarket Type1,39,4174.81
15.34,Low Sugar,0.069,Fruits and Vegetables,144.22,OUT001,High,Tier 2,Supermarket Type1,39,4002.72
9.02,Regular,0.033,Fruits and Vegetables,127.08,OUT002,Small,Tier 3,Food Mart,28,2224.43
14.71,Regular,0.05,Meat,167.8,OUT003,Medium,Tier 1,Departmental Store,27,4342.1
12.46,Regular,0.035,Meat,148.49,OUT004,Medium,Tier 2,Supermarket Type2,17,3438.81
12.38,Regular,0.056,Dairy,161.95,OUT004,Medium,Tier 2,Supermarket Type2,17,3696.49
13.7,Regular,0.122,Frozen Foods,130.94,OUT004,Medium,Tier 2,Supermarket Type2,17,3360.33
13.12,Low Sugar,0.177,Dairy,206.69,OUT001,High,Tier 2,Supermarket Type1,39,4779.32
13.15,Low Sugar,0.053,Fruits and Vegetables,199.53,OUT001,High,Tier 2,Supermarket Type1,39,4639.9
13.97,Regular,0.052,Meat,161.06,OUT001,High,Tier 2,Supermarket Type1,39,4037.56
