Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age
12.9,Regular,0.154,Fruits and Vegetables,146.68,OUT004,Medium,Tier 2,Supermarket Type2,3502.55,17
13.19,Low Sugar,0.096,Frozen Foods,115.37,OUT004,Medium,Tier 2,Supermarket Type2,2925.89,17
15.33,No Sugar,0.162,Health and Hygiene,121.02,OUT004,Medium,Tier 2,Supermarket Type2,3526.22,17
14.73,Low Sugar,0.057,Baking Goods,165.92,OUT001,High,Tier 2,Supermarket Type1,3401.4,39
12.27,Low Sugar,0.043,Canned,133.74,OUT004,Medium,Tier 2,Supermarket Type2,3094.74,17
13.15,Regular,0.226,Seafood,125.91,OUT004,Medium,Tier 2,Supermarket Type2,3133.05,17
11.11,Low Sugar,0.123,Fruits and Vegetables,160.23,OUT004,Medium,Tier 2,Supermarket Type2,3375.53,17
12.85,Regular,0.076,Frozen Foods,107.58,OUT004,Medium,Tier 2,Supermarket Type2,2690.09,17
15.45,Low Sugar,0.038,Breads,191.67,OUT003,Medium,Tier 1,Departmental Store,4999.38,27
7.66,Regular,0.04,Breads,93.85,OUT002,Small,Tier 3,Food Mart,1235.63,28
6.79,Low Sugar,0.035,Baking Goods,105.37,OUT002,Small,Tier 3,Food Mart,1275.6,28
9.48,Low Sugar,0.052,Fruits and Vegetables,115.3,OUT002,Small,Tier 3,Food Mart,2087.47,28
14.53,Low Sugar,0.047,Meat,157.05,OUT001,High,Tier 2,Supermarket Type1,4082.12,39
14.35,Low Sugar,0.036,Baking Goods,214.45,OUT003,Medium,Tier 1,Departmental Store,5215.85,27
17.64,Low Sugar,0.015,Snack Foods,169.55,OUT003,Medium,Tier 1,Departmental Store,5040.35,27
10.96,Low Sugar,0.043,Baking Goods,123.47,OUT004,Medium,Tier 2,Supermarket Type2,2589.12,17
10.91,No Sugar,0.039,Household,112.81,OUT001,High,Tier 2,Supermarket Type1,2359.69,39
13.21,Low Sugar,0.053,Frozen Foods,165.58,OUT004,Medium,Tier 2,Supermarket Type2,3958.34,17
11.02,Low Sugar,0.023,Fruits and Vegetables,135.55,OUT004,Medium,Tier 2,Supermarket Type2,2849.74,17
12.55,Regular,0.036,Snack Foods,176.84,OUT001,High,Tier 2,Supermarket Type1,4039.15,39
11.45,Low Sugar,0.013,Fruits and Vegetables,166.86,OUT004,Medium,Tier 2,Supermarket Type2,3588.2,17
11.82,Regular,0.185,Frozen Foods,124.06,OUT004,Medium,Tier 2,Supermarket Type2,2796.0,17
10.16,Regular,0.141,Fruits and Vegetables,169.12,OUT004,Medium,Tier 2,Supermarket Type2,3342.77,17
8.71,Regular,0.033,Fruits and Vegetables,88.61,OUT003,Medium,Tier 1,Departmental Store,5609.12,27
8.72,Low Sugar,0.006,Baking Goods,124.98,OUT002,Small,Tier 3,Food Mart,2113.03,28
12.07,Low Sugar,0.108,Baking Goods,150.57,OUT004,Medium,Tier 2,Supermarket Type2,3393.15,17
11.75,No Sugar,0.077,Health and Hygiene,142.99,OUT004,Medium,Tier 2,Supermarket Type2,3166.0,17
11.16,No Sugar,0.077,Health and Hygiene,145.96,OUT004,Medium,Tier 2,Supermarket Type2,3093.48,17
12.41,Regular,0.065,Dairy,181.36,OUT001,High,Tier 2,Supermarket Type1,4101.56,39
8.05,Regular,0.018,Dairy,120.86,OUT002,Small,Tier 3,Food Mart,1877.48,28
15.68,Regular,0.013,Soft Drinks,154.19,OUT003,Medium,Tier 1,Departmental Store,4283.24,27
14.48,Regular,0.095,Frozen Foods,152.25,OUT004,Medium,Tier 2,Supermarket Type2,3972.42,17
9.15,Regular,0.106,Hard Drinks,104.7,OUT002,Small,Tier 3,Food Mart,1795.31,28
14.55,No Sugar,0.05,Household,147.2,OUT004,Medium,Tier 2,Supermarket Type2,3885.32,17
15.07,Low Sugar,0.097,Canned,225.32,OUT003,Medium,Tier 1,Departmental Store,5601.92,27
12.33,Low Sugar,0.027,Dairy,146.0,OUT004,Medium,Tier 2,Supermarket Type2,3358.71,17
13.89,Regular,0.034,Baking Goods,161.36,OUT001,High,Tier 2,Supermarket Type1,4027.08,39
13.87,Low Sugar,0.038,Soft Drinks,143.86,OUT004,Medium,Tier 2,Supermarket Type2,3662.72,17
8.3,Low Sugar,0.16,Canned,146.59,OUT001,High,Tier 2,Supermarket Type1,2459.39,39
11.49,Regular,0.041,Fruits and Vegetables,81.78,OUT002,Small,Tier 3,Food Mart,1855.55,28
12.66,No Sugar,0.129,Health and Hygiene,136.52,OUT004,Medium,Tier 2,Supermarket Type2,3239.91,17
11.12,No Sugar,0.137,Health and Hygiene,99.28,OUT002,Small,Tier 3,Food Mart,2129.23,28
11.98,No Sugar,0.024,Others,144.92,OUT004,Medium,Tier 2,Supermarket Type2,3258.36,17
13.68,Low Sugar,0.033,Hard Drinks,141.99,OUT004,Medium,Tier 2,Supermarket Type2,3581.72,17
14.27,Low Sugar,0.105,Canned,145.12,OUT004,Medium,Tier 2,Supermarket Type2,3779.0,17
13.96,No Sugar,0.131,Household,185.91,OUT001,High,Tier 2,Supermarket Type1,4544.86,39
13.18,No Sugar,0.019,Health and Hygiene,133.88,OUT004,Medium,Tier 2,Supermarket Type2,3304.37,17
15.28,Low Sugar,0.01,Fruits and Vegetables,139.0,OUT004,Medium,Tier 2,Supermarket Type2,3882.54,17
15.18,Low Sugar,0.052,Dairy,187.91,OUT001,High,Tier 2,Supermarket Type1,4860.93,39
11.73,No Sugar,0.042,Household,166.45,OUT004,Medium,Tier 2,Supermarket Type2,3642.81,17
12.62,No Sugar,0.096,Household,192.26,OUT003,Medium,Tier 1,Departmental Store,4370.65,27
10.95,Low Sugar,0.073,Baking Goods,97.16,OUT002,Small,Tier 3,Food Mart,2047.28,28
8.14,Low Sugar,0.038,Soft Drinks,95.75,OUT002,Small,Tier 3,Food Mart,1384.21,28
13.41,No Sugar,0.016,Household,198.07,OUT001,High,Tier 2,Supermarket Type1,4669.74,39
12.57,Regular,0.097,Fruits and Vegetables,164.67,OUT004,Medium,Tier 2,Supermarket Type2,3796.14,17
13.2,Low Sugar,0.119,Meat,129.96,OUT004,Medium,Tier 2,Supermarket Type2,3226.96,17
11.88,Regular,0.142,Baking Goods,67.8,OUT002,Small,Tier 3,Food Mart,1658.53,28
12.59,Regular,0.067,Fruits and Vegetables,153.51,OUT004,Medium,Tier 2,Supermarket Type2,3572.09,17
11.55,Low Sugar,0.128,Snack Foods,178.19,OUT004,Medium,Tier 2,Supermarket Type2,3842.14,17
17.4,Low Sugar,0.021,Fruits and Vegetables,186.39,OUT003,Medium,Tier 1,Departmental Store,5332.56,27
13.07,Low Sugar,0.017,Snack Foods,122.22,OUT004,Medium,Tier 2,Supermarket Type2,3040.18,17
11.82,Low Sugar,0.175,Fruits and Vegetables,110.51,OUT004,Medium,Tier 2,Supermarket Type2,2517.47,17
8.99,Regular,0.123,Meat,176.56,OUT004,Medium,Tier 2,Supermarket Type2,3230.57,17
15.28,Low Sugar,0.083,Seafood,153.71,OUT001,High,Tier 2,Supermarket Type1,4183.75,39
15.73,Low Sugar,0.128,Frozen Foods,157.51,OUT003,Medium,Tier 1,Departmental Store,4364.04,27
10.88,Low Sugar,0.124,Snack Foods,121.85,OUT004,Medium,Tier 2,Supermarket Type2,2536.83,17
12.38,Low Sugar,0.045,Hard Drinks,132.33,OUT004,Medium,Tier 2,Supermarket Type2,3090.07,17
9.86,Low Sugar,0.061,Baking Goods,157.14,OUT004,Medium,Tier 2,Supermarket Type2,3029.46,17
13.99,No Sugar,0.031,Household,175.17,OUT003,Medium,Tier 1,Departmental Store,4331.05,27
12.29,No Sugar,0.141,Household,154.65,OUT004,Medium,Tier 2,Supermarket Type2,3526.52,17
10.81,Regular,0.144,Dairy,134.48,OUT004,Medium,Tier 2,Supermarket Type2,2780.44,17
13.8,Low Sugar,0.122,Soft Drinks,142.85,OUT004,Medium,Tier 2,Supermarket Type2,3626.11,17
13.15,Regular,0.007,Frozen Foods,140.49,OUT004,Medium,Tier 2,Supermarket Type2,3431.81,17
11.2,Regular,0.1,Snack Foods,143.59,OUT004,Medium,Tier 2,Supermarket Type2,3055.57,17
13.02,Regular,0.14,Baking Goods,110.07,OUT004,Medium,Tier 2,Supermarket Type2,2779.79,17
11.43,Regular,0.12,Dairy,84.85,OUT002,Small,Tier 3,Food Mart,1904.99,28
13.16,Low Sugar,0.176,Canned,122.52,OUT004,Medium,Tier 2,Supermarket Type2,3066.82,17
14.34,Regular,0.14,Snack Foods,114.4,OUT004,Medium,Tier 2,Supermarket Type2,3167.01,17
7.15,Regular,0.049,Fruits and Vegetables,90.89,OUT002,Small,Tier 3,Food Mart,1060.4,28
10.08,Regular,0.025,Canned,203.46,OUT001,High,Tier 2,Supermarket Type1,4026.86,39
14.72,Low Sugar,0.046,Dairy,161.55,OUT003,Medium,Tier 1,Departmental Store,4217.91,27
12.68,No Sugar,0.117,Health and Hygiene,144.61,OUT004,Medium,Tier 2,Supermarket Type2,3408.87,17
10.88,No Sugar,0.036,Health and Hygiene,152.84,OUT004,Medium,Tier 2,Supermarket Type2,3172.54,17
16.34,Low Sugar,0.024,Fruits and Vegetables,165.12,OUT001,High,Tier 2,Supermarket Type1,4657.19,39
13.71,No Sugar,0.113,Household,152.88,OUT003,Medium,Tier 1,Departmental Store,5975.5,27
15.29,Low Sugar,0.143,Baking Goods,143.19,OUT004,Medium,Tier 2,Supermarket Type2,3971.12,17
9.45,Regular,0.045,Hard Drinks,132.32,OUT001,High,Tier 2,Supermarket Type1,2428.53,39
11.95,Low Sugar,0.12,Frozen Foods,127.05,OUT004,Medium,Tier 2,Supermarket Type2,2886.22,17
8.28,No Sugar,0.172,Household,116.59,OUT002,Small,Tier 3,Food Mart,1842.34,28
20.22,Low Sugar,0.05,Baking Goods,210.05,OUT003,Medium,Tier 1,Departmental Store,6451.88,27
10.71,Low Sugar,0.04,Fruits and Vegetables,86.44,OUT002,Small,Tier 3,Food Mart,1775.57,28
16.17,Regular,0.107,Meat,199.44,OUT003,Medium,Tier 1,Departmental Store,5321.1,27
13.97,Regular,0.057,Fruits and Vegetables,155.49,OUT004,Medium,Tier 2,Supermarket Type2,3923.8,17
14.14,Low Sugar,0.099,Canned,134.82,OUT002,Small,Tier 3,Food Mart,1485.84,28
12.97,Low Sugar,0.122,Frozen Foods,153.37,OUT004,Medium,Tier 2,Supermarket Type2,3653.86,17
9.7,Low Sugar,0.098,Dairy,153.88,OUT004,Medium,Tier 2,Supermarket Type2,2925.31,17
10.88,No Sugar,0.052,Health and Hygiene,124.46,OUT004,Medium,Tier 2,Supermarket Type2,2591.06,17
8.44,Low Sugar,0.151,Meat,127.75,OUT002,Small,Tier 3,Food Mart,2107.28,28
12.65,Low Sugar,0.047,Fruits and Vegetables,129.27,OUT004,Medium,Tier 2,Supermarket Type2,3088.34,17
14.28,Regular,0.191,Frozen Foods,172.08,OUT003,Medium,Tier 1,Departmental Store,4332.42,27
7.15,Low Sugar,0.028,Snack Foods,139.85,OUT002,Small,Tier 3,Food Mart,2063.65,28
15.17,Low Sugar,0.089,Snack Foods,197.17,OUT003,Medium,Tier 1,Departmental Store,5048.02,27
12.88,Low Sugar,0.174,Soft Drinks,134.97,OUT004,Medium,Tier 2,Supermarket Type2,3258.72,17
13.63,Low Sugar,0.032,Fruits and Vegetables,141.17,OUT004,Medium,Tier 2,Supermarket Type2,3554.44,17
9.51,Low Sugar,0.143,Snack Foods,166.46,OUT004,Medium,Tier 2,Supermarket Type2,3139.89,17
18.33,Regular,0.057,Baking Goods,166.37,OUT003,Medium,Tier 1,Departmental Store,5132.64,27
12.13,Low Sugar,0.039,Canned,131.83,OUT004,Medium,Tier 2,Supermarket Type2,3023.88,17
13.36,No Sugar,0.037,Health and Hygiene,133.38,OUT004,Medium,Tier 2,Supermarket Type2,3333.65,17
14.24,Low Sugar,0.161,Baking Goods,157.3,OUT001,High,Tier 2,Supermarket Type1,4021.89,39
13.53,Low Sugar,0.015,Breads,137.46,OUT004,Medium,Tier 2,Supermarket Type2,3456.64,17
13.15,Regular,0.064,Soft Drinks,200.71,OUT001,High,Tier 2,Supermarket Type1,4663.06,39
15.0,Low Sugar,0.063,Meat,180.59,OUT001,High,Tier 2,Supermarket Type1,4670.68,39
11.45,Regular,0.131,Snack Foods,159.65,OUT004,Medium,Tier 2,Supermarket Type2,3440.11,17
11.15,Regular,0.058,Canned,101.35,OUT002,Small,Tier 3,Food Mart,2178.37,28
14.5,No Sugar,0.114,Others,140.78,OUT004,Medium,Tier 2,Supermarket Type2,3743.82,17
9.05,Low Sugar,0.033,Snack Foods,136.87,OUT001,High,Tier 2,Supermarket Type1,2432.22,39
15.7,No Sugar,0.025,Household,157.42,OUT003,Medium,Tier 1,Departmental Store,4354.58,27
11.44,No Sugar,0.085,Household,101.11,OUT002,Small,Tier 3,Food Mart,2238.75,28
16.58,Low Sugar,0.064,Frozen Foods,171.9,OUT003,Medium,Tier 1,Departmental Store,4848.73,27
8.89,No Sugar,0.169,Household,154.83,OUT004,Medium,Tier 2,Supermarket Type2,2762.57,17
13.16,Low Sugar,0.086,Snack Foods,139.58,OUT004,Medium,Tier 2,Supermarket Type2,3416.23,17
13.26,Low Sugar,0.023,Fruits and Vegetables,152.64,OUT004,Medium,Tier 2,Supermarket Type2,3704.99,17
12.99,No Sugar,0.123,Household,155.05,OUT004,Medium,Tier 2,Supermarket Type2,3692.48,17
10.3,Regular,0.174,Soft Drinks,179.08,OUT004,Medium,Tier 2,Supermarket Type2,3576.7,17
16.02,Low Sugar,0.088,Fruits and Vegetables,199.75,OUT003,Medium,Tier 1,Departmental Store,4288.95,27
11.43,Low Sugar,0.004,Fruits and Vegetables,163.28,OUT004,Medium,Tier 2,Supermarket Type2,3509.33,17
11.1,Regular,0.085,Baking Goods,120.36,OUT004,Medium,Tier 2,Supermarket Type2,5114.13,17
12.72,Low Sugar,0.094,Fruits and Vegetables,202.75,OUT001,High,Tier 2,Supermarket Type1,4609.12,39
11.14,Low Sugar,0.021,Meat,160.4,OUT004,Medium,Tier 2,Supermarket Type2,3384.98,17
8.68,No Sugar,0.036,Others,126.2,OUT002,Small,Tier 3,Food Mart,2129.09,28
12.83,No Sugar,0.01,Household,190.06,OUT003,Medium,Tier 1,Departmental Store,4373.23,27
12.51,Regular,0.058,Soft Drinks,154.73,OUT004,Medium,Tier 2,Supermarket Type2,3579.68,17
12.95,Low Sugar,0.039,Frozen Foods,164.93,OUT004,Medium,Tier 2,Supermarket Type2,1861.39,17
15.56,Regular,0.04,Canned,148.73,OUT001,High,Tier 2,Supermarket Type1,4144.36,39
8.38,Low Sugar,0.064,Breads,109.73,OUT002,Small,Tier 3,Food Mart,1725.49,28
10.27,No Sugar,0.136,Household,89.17,OUT002,Small,Tier 3,Food Mart,1729.69,28
15.19,Low Sugar,0.04,Baking Goods,169.5,OUT003,Medium,Tier 1,Departmental Store,4487.29,27
10.87,Regular,0.089,Meat,149.85,OUT004,Medium,Tier 2,Supermarket Type2,3109.06,17
13.71,Regular,0.117,Dairy,142.45,OUT004,Medium,Tier 2,Supermarket Type2,1852.12,17
12.61,Low Sugar,0.016,Breakfast,120.22,OUT004,Medium,Tier 2,Supermarket Type2,2894.69,17
9.21,Regular,0.064,Frozen Foods,124.82,OUT002,Small,Tier 3,Food Mart,2220.56,28
11.5,Regular,0.036,Baking Goods,121.36,OUT004,Medium,Tier 2,Supermarket Type2,2668.56,17
12.54,Regular,0.157,Baking Goods,105.25,OUT004,Medium,Tier 2,Supermarket Type2,2573.15,17
13.15,Low Sugar,0.14,Soft Drinks,151.01,OUT004,Medium,Tier 2,Supermarket Type2,4117.96,17
12.53,Regular,0.014,Breakfast,110.43,OUT004,Medium,Tier 2,Supermarket Type2,2676.63,17
10.29,Low Sugar,0.089,Soft Drinks,145.67,OUT004,Medium,Tier 2,Supermarket Type2,2892.64,17
11.98,Low Sugar,0.16,Baking Goods,160.48,OUT004,Medium,Tier 2,Supermarket Type2,3576.33,17
16.67,Regular,0.129,Fruits and Vegetables,168.79,OUT001,High,Tier 2,Supermarket Type1,4807.0,39
11.88,Low Sugar,0.024,Dairy,94.13,OUT002,Small,Tier 3,Food Mart,2196.53,28
10.57,No Sugar,0.084,Household,195.53,OUT004,Medium,Tier 2,Supermarket Type2,3975.45,17
10.93,Low Sugar,0.013,Soft Drinks,66.73,OUT002,Small,Tier 3,Food Mart,1421.47,28
11.73,No Sugar,0.015,Household,170.07,OUT004,Medium,Tier 2,Supermarket Type2,3716.96,17
12.21,No Sugar,0.035,Health and Hygiene,120.86,OUT004,Medium,Tier 2,Supermarket Type2,2818.46,17
12.71,Regular,0.132,Starchy Foods,125.12,OUT004,Medium,Tier 2,Supermarket Type2,3018.01,17
14.06,Low Sugar,0.083,Snack Foods,143.26,OUT004,Medium,Tier 2,Supermarket Type2,3694.94,17
13.23,No Sugar,0.089,Others,147.24,OUT004,Medium,Tier 2,Supermarket Type2,3588.15,17
15.19,Regular,0.105,Soft Drinks,176.78,OUT001,High,Tier 2,Supermarket Type1,4636.4,39
13.96,Low Sugar,0.13,Breads,158.05,OUT004,Medium,Tier 2,Supermarket Type2,3974.23,17
11.95,Low Sugar,0.047,Canned,162.43,OUT003,Medium,Tier 1,Departmental Store,5956.15,27
11.42,Regular,0.103,Fruits and Vegetables,139.09,OUT004,Medium,Tier 2,Supermarket Type2,3012.54,17
7.78,Low Sugar,0.033,Canned,84.71,OUT002,Small,Tier 3,Food Mart,1076.32,28
11.59,Low Sugar,0.009,Fruits and Vegetables,170.3,OUT004,Medium,Tier 2,Supermarket Type2,3690.29,17
12.01,Low Sugar,0.142,Dairy,151.9,OUT004,Medium,Tier 2,Supermarket Type2,3406.74,17
15.28,No Sugar,0.015,Household,223.92,OUT003,Medium,Tier 1,Departmental Store,5620.9,27
14.87,No Sugar,0.017,Others,157.82,OUT001,High,Tier 2,Supermarket Type1,4174.81,39
9.84,Low Sugar,0.032,Fruits and Vegetables,103.94,OUT002,Small,Tier 3,Food Mart,1936.64,28
10.39,Low Sugar,0.172,Canned,122.25,OUT001,High,Tier 2,Supermarket Type1,2435.61,39
12.87,Low Sugar,0.033,Soft Drinks,152.44,OUT004,Medium,Tier 2,Supermarket Type2,3613.5,17
12.92,Regular,0.191,Dairy,161.6,OUT004,Medium,Tier 2,Supermarket Type2,3812.29,17
15.66,Regular,0.104,Dairy,170.31,OUT001,High,Tier 2,Supermarket Type1,4609.63,39
12.38,Regular,0.046,Baking Goods,159.32,OUT004,Medium,Tier 2,Supermarket Type2,3643.74,17
12.31,Low Sugar,0.023,Snack Foods,140.68,OUT004,Medium,Tier 2,Supermarket Type2,3246.84,17
12.77,Low Sugar,0.019,Snack Foods,117.92,OUT004,Medium,Tier 2,Supermarket Type2,2884.77,17
13.54,Regular,0.12,Meat,151.43,OUT004,Medium,Tier 2,Supermarket Type2,3743.51,17
11.37,Regular,0.024,Meat,179.25,OUT004,Medium,Tier 2,Supermarket Type2,3822.88,17
13.67,Low Sugar,0.031,Canned,129.94,OUT004,Medium,Tier 2,Supermarket Type2,3333.05,17
11.26,Regular,0.076,Fruits and Vegetables,116.37,OUT004,Medium,Tier 2,Supermarket Type2,2511.48,17
22.0,No Sugar,0.06,Household,266.0,OUT003,Medium,Tier 1,Departmental Store,8000.0,27
13.85,Low Sugar,0.047,Dairy,169.13,OUT001,High,Tier 2,Supermarket Type1,4175.9,39
16.79,Low Sugar,0.038,Fruits and Vegetables,189.92,OUT003,Medium,Tier 1,Departmental Store,5266.58,27
13.86,Low Sugar,0.168,Snack Foods,181.28,OUT003,Medium,Tier 1,Departmental Store,4426.73,27
13.07,Low Sugar,0.104,Snack Foods,148.16,OUT004,Medium,Tier 2,Supermarket Type2,3569.59,17
12.26,Low Sugar,0.157,Dairy,133.14,OUT004,Medium,Tier 2,Supermarket Type2,3079.25,17
11.44,Regular,0.054,Fruits and Vegetables,113.44,OUT001,High,Tier 2,Supermarket Type1,2491.75,39
15.61,No Sugar,0.102,Household,143.44,OUT001,High,Tier 2,Supermarket Type1,4048.25,39
17.62,Regular,0.032,Soft Drinks,186.17,OUT003,Medium,Tier 1,Departmental Store,5376.9,27
11.01,Regular,0.104,Dairy,142.32,OUT004,Medium,Tier 2,Supermarket Type2,2985.46,17
12.6,Low Sugar,0.025,Snack Foods,157.47,OUT004,Medium,Tier 2,Supermarket Type2,3288.06,17
11.95,Low Sugar,0.017,Dairy,147.26,OUT004,Medium,Tier 2,Supermarket Type2,3299.09,17
16.81,Low Sugar,0.08,Soft Drinks,199.09,OUT003,Medium,Tier 1,Departmental Store,5457.34,27
10.39,Low Sugar,0.145,Seafood,128.78,OUT004,Medium,Tier 2,Supermarket Type2,2567.33,17
13.65,Low Sugar,0.096,Frozen Foods,155.42,OUT004,Medium,Tier 2,Supermarket Type2,3850.43,17
12.25,Low Sugar,0.04,Canned,160.42,OUT004,Medium,Tier 2,Supermarket Type2,3635.5,17
11.68,Low Sugar,0.03,Baking Goods,172.02,OUT004,Medium,Tier 2,Supermarket Type2,3745.23,17
8.81,Low Sugar,0.018,Frozen Foods,118.11,OUT002,Small,Tier 3,Food Mart,1992.36,28
11.94,No Sugar,0.048,Household,162.52,OUT004,Medium,Tier 2,Supermarket Type2,3608.59,17
8.76,Regular,0.024,Meat,139.86,OUT001,High,Tier 2,Supermarket Type1,2427.66,39
12.52,No Sugar,0.041,Health and Hygiene,190.87,OUT003,Medium,Tier 1,Departmental Store,4320.6,27
13.51,Low Sugar,0.131,Dairy,131.84,OUT004,Medium,Tier 2,Supermarket Type2,3336.51,17
9.33,Regular,0.021,Baking Goods,141.68,OUT004,Medium,Tier 2,Supermarket Type2,2592.1,17
14.95,No Sugar,0.048,Others,148.96,OUT001,High,Tier 2,Supermarket Type1,4011.54,39
14.27,Regular,0.121,Snack Foods,163.9,OUT001,High,Tier 2,Supermarket Type1,4163.04,39
11.67,Regular,0.157,Canned,140.96,OUT004,Medium,Tier 2,Supermarket Type2,3107.44,17
15.51,Low Sugar,0.035,Canned,163.51,OUT003,Medium,Tier 1,Departmental Store,4435.9,27
14.2,No Sugar,0.084,Others,176.23,OUT003,Medium,Tier 1,Departmental Store,4400.12,27
13.94,No Sugar,0.04,Health and Hygiene,145.02,OUT004,Medium,Tier 2,Supermarket Type2,3703.09,17
15.31,No Sugar,0.157,Health and Hygiene,213.81,OUT003,Medium,Tier 1,Departmental Store,5419.85,27
11.07,Low Sugar,0.091,Meat,102.25,OUT003,Medium,Tier 1,Departmental Store,6035.09,27
11.04,Low Sugar,0.084,Baking Goods,130.24,OUT004,Medium,Tier 2,Supermarket Type2,2746.01,17
12.54,Low Sugar,0.075,Breakfast,144.1,OUT004,Medium,Tier 2,Supermarket Type2,3367.78,17
11.56,Regular,0.039,Snack Foods,152.18,OUT004,Medium,Tier 2,Supermarket Type2,3312.79,17
17.55,No Sugar,0.02,Household,174.58,OUT003,Medium,Tier 1,Departmental Store,5122.98,27
14.87,No Sugar,0.13,Household,184.9,OUT001,High,Tier 2,Supermarket Type1,4728.24,39
12.71,Low Sugar,0.039,Fruits and Vegetables,154.18,OUT004,Medium,Tier 2,Supermarket Type2,3611.62,17
11.66,Regular,0.094,Canned,145.99,OUT004,Medium,Tier 2,Supermarket Type2,3207.89,17
9.19,Low Sugar,0.058,Fruits and Vegetables,85.26,OUT002,Small,Tier 3,Food Mart,1406.21,28
11.34,Low Sugar,0.047,Frozen Foods,72.61,OUT002,Small,Tier 3,Food Mart,1633.12,28
12.72,Regular,0.245,Fruits and Vegetables,117.19,OUT004,Medium,Tier 2,Supermarket Type2,2858.02,17
8.76,Regular,0.053,Snack Foods,104.89,OUT002,Small,Tier 3,Food Mart,1711.89,28
11.81,Low Sugar,0.064,Dairy,128.04,OUT004,Medium,Tier 2,Supermarket Type2,2873.69,17
11.09,Regular,0.025,Soft Drinks,118.29,OUT004,Medium,Tier 2,Supermarket Type2,2511.66,17
13.43,Regular,0.044,Baking Goods,160.21,OUT004,Medium,Tier 2,Supermarket Type2,3899.39,17
15.82,Low Sugar,0.049,Soft Drinks,117.06,OUT004,Medium,Tier 2,Supermarket Type2,3555.72,17
15.56,Low Sugar,0.064,Frozen Foods,141.09,OUT004,Medium,Tier 2,Supermarket Type2,3988.97,17
14.57,Low Sugar,0.149,Fruits and Vegetables,182.01,OUT001,High,Tier 2,Supermarket Type1,4602.52,39
10.63,Regular,0.061,Snack Foods,120.25,OUT001,High,Tier 2,Supermarket Type1,2447.73,39
11.47,Regular,0.081,Baking Goods,205.41,OUT003,Medium,Tier 1,Departmental Store,4381.18,27
11.07,No Sugar,0.063,Household,175.61,OUT004,Medium,Tier 2,Supermarket Type2,3679.39,17
11.19,Regular,0.084,Fruits and Vegetables,141.67,OUT004,Medium,Tier 2,Supermarket Type2,3013.38,17
11.34,No Sugar,0.075,Household,177.47,OUT004,Medium,Tier 2,Supermarket Type2,3779.74,17
14.47,Regular,0.024,Meat,191.08,OUT001,High,Tier 2,Supermarket Type1,4764.56,39
15.44,Low Sugar,0.052,Frozen Foods,167.26,OUT003,Medium,Tier 1,Departmental Store,4496.65,27
15.75,Regular,0.066,Fruits and Vegetables,126.59,OUT004,Medium,Tier 2,Supermarket Type2,3733.96,17
15.25,No Sugar,0.04,Household,137.67,OUT004,Medium,Tier 2,Supermarket Type2,3848.05,17
11.23,Low Sugar,0.079,Snack Foods,124.94,OUT004,Medium,Tier 2,Supermarket Type2,2679.62,17
14.97,Low Sugar,0.083,Frozen Foods,167.28,OUT003,Medium,Tier 1,Departmental Store,4391.48,27
11.8,Low Sugar,0.036,Seafood,142.71,OUT004,Medium,Tier 2,Supermarket Type2,3171.85,17
10.97,No Sugar,0.082,Health and Hygiene,168.37,OUT004,Medium,Tier 2,Supermarket Type2,3509.36,17
11.34,Low Sugar,0.105,Fruits and Vegetables,131.68,OUT004,Medium,Tier 2,Supermarket Type2,2842.26,17
9.41,Low Sugar,0.085,Fruits and Vegetables,118.3,OUT002,Small,Tier 3,Food Mart,2132.52,28
9.67,Low Sugar,0.035,Frozen Foods,120.82,OUT002,Small,Tier 3,Food Mart,2241.67,28
14.95,Regular,0.011,Breakfast,144.16,OUT004,Medium,Tier 2,Supermarket Type2,3913.07,17
17.99,No Sugar,0.049,Household,174.94,OUT003,Medium,Tier 1,Departmental Store,5230.35,27
13.52,Low Sugar,0.026,Dairy,198.73,OUT001,High,Tier 2,Supermarket Type1,4707.35,39
10.98,Regular,0.023,Dairy,143.26,OUT004,Medium,Tier 2,Supermarket Type2,2997.53,17
16.29,Low Sugar,0.111,Fruits and Vegetables,160.6,OUT001,High,Tier 2,Supermarket Type1,4553.97,39
12.18,No Sugar,0.125,Household,126.97,OUT004,Medium,Tier 2,Supermarket Type2,2935.97,17
11.28,No Sugar,0.089,Health and Hygiene,146.22,OUT004,Medium,Tier 2,Supermarket Type2,4594.26,17
11.18,Low Sugar,0.015,Soft Drinks,170.89,OUT004,Medium,Tier 2,Supermarket Type2,3608.87,17
12.51,Low Sugar,0.049,Snack Foods,158.38,OUT004,Medium,Tier 2,Supermarket Type2,3654.12,17
15.83,Regular,0.113,Dairy,127.93,OUT004,Medium,Tier 2,Supermarket Type2,3781.36,17
15.6,Regular,0.175,Frozen Foods,206.47,OUT003,Medium,Tier 1,Departmental Store,5335.0,27
